@relation arff_backlog-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute procmem_read numeric
@attribute winhooks_used numeric
@attribute services_opened numeric
@attribute regkeys_read numeric
@attribute network_connections numeric
@attribute memory_modified numeric
@attribute regkeys_created numeric
@attribute processes_exited numeric
@attribute files_deleted numeric
@attribute regkeys_deleted numeric
@attribute threads numeric
@attribute directories_created numeric
@attribute mutexes_created numeric
@attribute regkeys_opened numeric
@attribute files_created numeric
@attribute services_modified numeric
@attribute files_opened numeric
@attribute files_copied numeric
@attribute processes_created numeric
@attribute directories_searched numeric
@attribute files_written numeric
@attribute mutexes_opened numeric
@attribute regkeys_closed numeric
@attribute libraries_loaded numeric
@attribute files_moved numeric
@attribute debugger_check numeric
@attribute regkeys_written numeric
@attribute services_created numeric
@attribute services_started numeric
@attribute system_modified numeric
@attribute files_executed numeric
@attribute files_read numeric
@attribute processes_modified numeric
@attribute directories_deleted numeric
@attribute files_modified numeric
@attribute procmem_written numeric
@attribute dlls_loaded numeric
@attribute class {emf_good,emf_bad,jpg_good,jpg_bad,gif_good,gif_bad,doc_good,doc_bad,docx_good,docx_bad,WMF_good,WMF_bad,bmp_good,bmp_bad,pptx_good,pptx_bad,png_good,png_bad,xls_good,xls_bad,xlsx_good,xlsx_bad,pdf_good,pdf_bad,exe_good,exe_bad,zip_good,zip_bad,rtf_good,rtf_bad,ppt_good,ppt_bad,xml_good,xml_bad,xhtml_good,xhtml_bad,tif_good,tif_bad,elf_good,elf_bad,sh_good,sh_bad,other_good,other_bad}

@data
0,7,0,5185,11,158,17,0,1,13,13,9,32,4140,104,0,17,0,0,53,1286,7,1149,138,1,3,14,0,0,0,0,1304,167,0,2159,0,161,docx_good
0,0,0,3280,0,130,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_good
29,0,3,812,36,94,67,0,0,6,19,30,2,239,173,3,10,0,1,2344,0,9,191,133,0,1,24,0,0,0,0,8,6,0,11,65,60,pdf_good
0,5,0,3877,11,175,17,0,1,13,15,6,32,2957,115,0,15,0,0,48,7,7,1168,131,1,2,14,0,0,0,0,387,128,0,14,0,158,docx_good
29,0,0,304,0,68,46,0,0,1,13,21,2,61,142,0,6,0,1,1979,0,2,56,127,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,7,0,7475,21,228,47,0,1,16,14,6,32,4228,168,0,31,0,0,160,5,7,1437,152,1,8,21,0,0,0,0,223,169,0,13,0,174,doc_good
0,21,1,8495,27,404,103,0,1,16,20,6,34,5007,184,1,36,0,0,364,5,33,2462,262,1,54,35,0,1,0,0,232,943,0,15,0,188,doc_good
0,0,0,3415,0,98,0,1,0,0,8,1,0,52,68,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,92,72,0,4,0,45,gif_good
0,0,0,3415,0,105,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,36,0,1,0,0,0,0,0,91,74,0,4,0,45,gif_good
0,21,1,8539,27,423,99,0,1,16,19,9,37,4925,213,1,34,0,0,301,7,13,2431,259,1,34,36,0,1,0,0,259,295,0,20,0,192,doc_good
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
0,17,1,8259,29,516,93,0,1,16,18,6,38,4714,291,1,31,0,1,236,20,13,2305,243,1,41,31,0,1,0,0,383,300,0,16,0,197,doc_good
0,0,0,3343,0,93,4,0,0,0,5,1,0,46,64,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,3,0,4,0,27,gif_good
0,12,3,9439,34,537,105,0,27,19,23,15,45,6701,258,3,36,0,0,248,48,18,2830,271,1,14,51,0,0,0,0,594,256,0,33,0,249,docx_good
0,23,3,8349,28,1015,67,0,0,15,17,5,30,5325,193,3,44,0,0,145,2,12,1550,194,1,139,23,0,1,0,0,18342,302,0,9,0,188,pptx_good
0,5,0,3527,11,140,16,0,0,13,14,6,30,2594,95,0,15,0,0,44,5,6,1027,135,1,2,13,0,0,0,0,160,127,0,10,0,155,doc_good
0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,7,png_good
29,0,0,304,0,68,47,0,0,2,10,21,2,72,154,0,6,0,1,2193,0,2,58,125,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,13,2,7937,27,302,101,0,1,21,17,6,34,4760,190,2,36,0,0,246,6,33,2393,246,1,26,43,0,2,0,0,237,1310,0,16,0,186,doc_good
29,0,0,224,0,64,43,0,0,1,10,21,2,48,52,0,5,0,1,687,0,2,52,118,0,1,0,0,0,0,0,1,3,0,0,65,17,pdf_good
0,7,0,8067,29,268,62,0,0,15,14,5,30,4074,148,0,32,0,0,142,2,12,1481,194,1,26,23,0,0,0,0,1136,241,0,9,0,181,pptx_good
0,0,0,3289,0,128,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_good
0,0,0,3277,0,131,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,png_good
0,3,0,7774,29,204,62,0,0,15,13,5,30,4036,152,0,31,0,0,143,2,8,1463,196,1,12,23,0,0,0,0,4532,191,0,9,0,177,pptx_good
0,3,0,7697,19,206,47,0,0,15,13,5,30,4036,139,0,32,0,0,137,2,8,1381,188,1,10,22,0,0,0,0,2583,143,0,8,0,170,pptx_good
0,11,0,8328,29,357,85,0,2,16,14,6,33,5197,197,0,31,0,0,240,7,10,2578,229,1,20,30,0,0,0,0,535,197,0,19,0,191,docx_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,101,0,6,0,1,1231,0,2,58,123,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
29,0,0,304,0,68,47,0,0,2,11,21,2,62,136,0,6,0,1,1893,0,2,58,126,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,12,3,8581,34,397,93,0,26,19,25,15,34,5542,247,3,36,0,0,184,47,18,2023,211,1,18,42,0,0,0,0,314,225,0,29,0,227,doc_good
0,0,0,3349,0,97,4,0,0,0,5,1,0,46,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_good
0,0,0,3273,0,130,1,1,0,0,4,1,0,63,83,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,82,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,tif_good
0,9,0,6945,21,224,336,0,3,16,13,6,33,3456,183,0,30,0,0,160,30,7,1755,153,1,8,308,0,0,0,0,431,172,0,63,0,175,docx_good
0,0,0,3270,0,99,0,0,0,0,4,1,0,45,64,0,28,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,2,0,4,0,26,WMF_good
0,0,0,3340,0,95,4,0,0,0,5,1,0,46,63,0,31,0,2,118,0,0,2,37,0,1,0,0,0,0,0,88,4,0,4,0,27,gif_good
0,0,0,3412,0,106,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,72,0,4,0,45,gif_good
0,0,0,3280,0,130,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
0,0,0,3412,0,111,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,73,0,4,0,45,gif_good
0,7,0,6501,21,197,42,0,0,13,13,6,32,3266,164,0,31,0,0,159,6,7,1334,141,1,3,19,0,0,0,0,218,163,0,12,0,163,doc_good
0,14,3,9375,34,446,79,0,25,18,24,14,41,6233,223,3,38,0,0,155,43,19,2055,218,1,24,44,0,0,0,0,3493,337,0,23,0,248,pptx_good
0,17,1,7293,29,463,85,0,1,16,17,6,37,3804,231,1,32,0,0,176,252,33,1628,190,1,39,22,0,1,0,0,286,1066,0,27,0,192,doc_good
0,13,1,9151,29,503,99,0,1,16,20,6,35,5667,217,1,32,0,0,300,123,31,2381,259,1,52,35,0,1,0,0,278,912,0,23,0,194,doc_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,83,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_good
0,11,1,7106,21,258,67,0,1,16,15,6,33,3633,171,1,29,0,0,164,6,11,1536,163,1,8,21,0,0,0,0,224,179,0,14,0,179,doc_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,91,0,50,0,1,122,0,0,1,69,0,1,0,0,0,0,0,107,4,0,6,0,35,bmp_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,114,0,6,0,1,1348,0,2,58,121,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,0,0,3277,0,124,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,png_good
0,0,0,3340,0,94,4,1,0,0,4,1,0,46,61,0,28,0,2,118,0,0,2,34,0,1,0,0,0,0,0,86,3,0,4,0,26,gif_good
0,5,0,3596,11,150,17,0,0,13,14,6,31,2733,98,0,16,0,0,48,6,7,1068,126,1,2,14,0,0,0,0,158,127,0,11,0,157,doc_good
0,0,0,3273,0,124,1,1,0,0,4,1,0,63,83,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,107,0,6,0,1,1292,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,11,1,7728,29,298,91,0,1,16,17,6,35,4578,187,1,31,0,1,236,6,11,2248,232,1,18,30,0,1,0,0,231,230,0,16,0,192,doc_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,81,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
0,0,0,3349,0,94,4,1,0,0,5,1,0,46,64,0,31,0,2,118,0,0,2,38,0,1,0,0,0,0,0,89,3,0,4,0,27,gif_good
0,3,0,7849,21,233,62,0,0,15,12,5,30,4176,136,0,30,0,0,142,2,8,1529,187,1,12,23,0,0,0,0,2717,193,0,8,0,176,pptx_good
29,0,3,812,32,94,67,0,0,6,21,30,2,239,169,3,10,0,1,2323,0,9,191,132,0,1,24,0,0,0,0,8,6,0,11,65,61,pdf_good
0,0,0,3273,0,124,1,1,0,0,4,1,0,63,85,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,101,4,0,6,0,35,tif_good
0,3,0,3251,11,119,16,0,1,13,12,6,30,2502,97,0,13,0,0,44,6,5,1016,118,1,2,13,0,0,0,0,297,107,0,13,0,155,docx_good
0,0,0,3277,0,128,1,1,0,0,4,1,0,63,81,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,bmp_good
0,21,1,8875,29,376,89,0,1,16,15,6,33,5174,191,1,30,0,0,236,7,13,1956,249,1,62,34,0,1,0,0,235,293,0,18,0,190,doc_good
29,0,3,812,30,93,67,0,0,6,18,30,2,239,162,3,10,0,1,2221,0,9,191,132,0,1,24,0,0,0,0,8,6,0,8,65,61,pdf_good
0,0,0,1952,0,30,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,42,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
29,0,3,812,34,94,67,0,0,6,19,30,2,239,176,3,10,0,1,2380,0,9,191,134,0,1,24,0,0,0,0,8,6,0,11,65,61,pdf_good
0,33,1,8344,29,363,93,0,2,16,16,6,35,4694,208,1,33,0,0,236,57,33,2324,234,1,44,31,0,1,0,0,1477,1365,0,1140,0,187,docx_good
0,11,0,8845,27,292,89,0,2,16,15,6,34,5338,192,0,32,0,0,236,105,11,2645,229,1,18,31,0,0,0,0,584,193,0,171,0,192,docx_good
0,0,0,3412,0,102,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,73,0,4,0,46,gif_good
0,0,0,3280,0,131,1,1,0,0,4,1,0,63,88,0,46,0,1,122,0,0,1,69,0,1,0,0,0,0,0,104,4,0,6,0,35,png_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_good
29,0,3,812,31,94,67,0,0,6,20,30,2,239,169,3,10,0,1,2324,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,60,pdf_good
0,17,1,8531,29,473,102,0,1,16,21,9,41,4914,214,1,33,0,1,302,6,13,2432,269,1,38,36,0,1,0,0,260,295,0,19,0,216,doc_good
0,3,1,7551,20,238,57,0,0,15,13,5,30,3846,136,1,30,0,0,136,2,8,1315,193,1,13,22,0,0,0,0,3133,194,0,8,0,175,pptx_good
0,7,1,8278,29,557,64,0,0,15,14,5,30,4513,153,1,33,0,0,143,2,12,1580,204,1,75,23,0,0,0,0,3575,228,0,9,0,182,pptx_good
0,12,0,9158,27,381,96,0,1,21,18,6,33,6405,251,0,35,0,0,253,30,11,2762,243,1,10,42,0,0,0,0,527,197,0,18,0,197,docx_good
0,15,1,7887,21,386,96,0,2,16,17,6,36,4713,186,1,33,0,0,236,17,31,2349,234,1,53,31,0,1,0,0,691,2053,0,28,0,185,docx_good
0,11,0,8649,21,305,57,0,1,16,13,6,33,5550,180,0,30,0,0,224,6,11,2269,207,1,15,30,0,0,0,0,236,193,0,15,0,181,doc_good
0,11,1,7922,31,306,87,0,1,16,16,6,32,4699,190,1,30,0,0,240,6,11,2282,233,1,25,30,0,1,0,0,231,230,0,16,0,183,doc_good
29,0,0,304,0,68,47,0,0,2,12,21,2,62,145,0,6,0,1,2021,0,2,58,127,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
29,0,3,812,30,98,67,0,0,6,20,30,2,239,176,3,10,0,1,2488,0,9,191,132,0,1,24,0,0,0,0,8,3,0,11,65,61,pdf_good
0,11,1,7726,31,300,89,0,1,16,17,6,35,4582,194,1,31,0,1,236,5,11,2246,233,1,17,30,0,0,0,0,239,193,0,15,0,194,doc_good
0,7,0,8205,37,235,68,0,0,15,15,5,30,4172,161,0,32,0,0,143,2,12,1532,211,1,19,28,0,0,0,0,1224,213,0,10,0,185,pptx_good
0,0,0,3415,0,103,0,1,0,0,7,1,0,52,68,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,92,72,0,4,0,45,gif_good
29,0,0,288,0,68,47,0,0,2,11,21,2,57,107,0,6,0,1,1280,0,2,58,123,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,11,0,7349,21,279,52,0,1,16,15,6,36,4087,180,0,30,0,1,160,5,11,1956,204,1,12,25,0,0,0,0,230,185,0,15,0,190,doc_good
0,0,0,1952,0,28,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,40,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,13,1,7920,31,321,84,0,1,16,18,6,36,4537,194,1,31,0,1,236,6,13,2239,250,1,35,30,0,0,0,0,238,242,0,16,0,195,doc_good
0,0,0,3267,0,99,0,0,0,0,4,1,0,45,61,0,28,0,2,118,0,0,2,37,0,1,0,0,0,0,0,86,2,0,4,0,26,WMF_good
29,0,0,292,0,68,87,0,0,2,11,21,2,77,185,0,6,0,1,2280,0,2,74,122,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,0,0,3280,0,125,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_good
0,12,3,9343,34,382,105,0,25,19,25,15,44,6526,250,3,38,0,0,248,46,18,2790,274,1,15,51,0,0,0,0,493,223,0,33,0,243,docx_good
0,7,0,6704,21,222,46,0,1,16,15,6,32,3379,175,0,30,0,0,163,6,7,1346,158,1,7,20,0,0,0,0,228,164,0,14,0,169,doc_good
29,0,0,226,0,64,44,0,0,1,10,21,2,49,90,0,5,0,1,1071,0,2,54,117,0,1,0,0,0,0,0,1,3,0,3,65,17,pdf_good
0,0,0,3415,0,104,0,1,0,0,7,1,0,52,68,0,30,0,2,118,0,2,6,36,0,1,0,0,0,0,0,92,73,0,4,0,46,gif_good
0,7,1,8341,27,619,75,0,0,15,17,5,33,4673,158,1,34,0,0,143,2,32,1670,194,1,45,24,0,1,0,0,2780,1955,0,9,0,186,pptx_good
0,7,3,8261,28,552,66,0,0,15,17,5,30,4477,157,3,33,0,0,143,2,12,1635,202,1,50,23,0,2,0,0,3176,291,0,9,0,186,pptx_good
0,5,0,4214,11,192,17,0,16,13,14,6,32,2941,172,0,16,0,0,44,28,7,1102,124,1,2,14,0,0,0,0,629,127,0,31,0,157,docx_good
0,29,1,8445,27,320,96,0,1,16,18,6,34,4866,195,1,32,0,0,240,7,33,2384,242,1,27,31,0,1,0,0,237,1731,0,17,0,187,doc_good
0,0,0,3415,0,102,0,1,0,0,7,1,0,52,68,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,92,73,0,4,0,46,gif_good
0,0,0,3267,0,98,0,0,0,0,4,1,0,45,64,0,32,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,2,0,4,0,26,WMF_good
0,12,3,8730,34,459,96,0,24,19,26,15,43,5670,248,3,35,0,0,187,52,18,2120,219,1,25,42,0,0,0,0,330,284,0,29,0,245,doc_good
0,3,0,5306,11,298,16,0,96,13,13,6,30,4165,561,0,15,0,0,44,212,5,1415,119,1,2,13,0,0,0,0,2177,107,0,131,0,158,docx_good
0,0,0,3286,0,128,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,png_good
0,12,0,9526,29,389,96,0,1,21,18,6,33,6454,214,0,33,0,0,253,7,11,2766,251,1,27,42,0,0,0,0,483,195,0,18,0,198,docx_good
29,0,3,812,33,94,67,0,0,6,18,30,2,239,176,3,10,0,1,2380,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,60,pdf_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,84,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,bmp_good
0,0,0,3277,0,127,1,1,0,0,4,1,0,63,82,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,bmp_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,83,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,bmp_good
0,0,0,3412,0,106,0,1,0,0,8,1,0,52,65,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,89,73,0,4,0,45,gif_good
0,19,1,8029,29,439,93,0,1,16,18,6,36,4835,225,1,36,0,0,240,47,33,2366,237,1,57,31,0,1,0,0,273,1065,0,32,0,189,doc_good
0,3,0,3412,11,113,16,0,0,13,12,6,29,2750,96,0,14,0,0,44,6,5,1126,115,1,2,13,0,0,0,0,345,107,0,12,0,155,docx_good
0,13,1,9506,29,361,107,0,1,21,20,9,38,5840,207,1,35,0,0,311,7,31,2502,255,1,20,47,0,1,0,0,257,1808,0,22,0,202,doc_good
0,13,1,7776,29,335,88,0,2,16,17,6,34,4574,195,1,30,0,0,236,7,11,2271,231,1,33,30,0,0,0,0,457,214,0,19,0,183,docx_good
0,0,0,3415,0,104,0,1,0,0,7,1,0,52,69,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,93,82,0,4,0,46,gif_good
0,19,1,8379,29,377,85,0,1,16,17,6,34,4724,199,1,30,0,0,240,33,13,2297,232,1,65,30,0,1,0,0,245,296,0,30,0,184,doc_good
0,0,0,3412,0,106,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,72,0,4,0,45,gif_good
29,0,3,812,33,94,67,0,0,6,18,30,2,239,176,3,10,0,1,2380,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,0,0,3412,0,106,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,73,0,4,0,46,gif_good
0,15,2,8975,29,372,97,0,1,21,16,6,33,5713,208,2,31,0,0,246,6,11,2413,247,1,39,41,0,1,0,0,407,231,0,18,0,184,docx_good
0,17,1,7273,27,411,87,0,1,16,18,6,36,3830,216,1,34,0,0,175,268,33,1647,177,1,34,22,0,1,0,0,261,1665,0,27,0,186,doc_good
0,7,2,8307,27,725,69,0,0,15,15,5,30,4721,174,2,33,0,0,143,2,12,1656,203,1,101,23,0,2,0,0,5551,257,0,9,0,182,pptx_good
29,0,0,288,0,68,47,0,0,2,14,21,2,57,99,0,6,0,1,1189,0,2,58,122,0,1,3,0,0,0,0,3,4,0,0,65,26,pdf_good
0,0,0,3280,0,130,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,bmp_good
0,7,0,3848,11,164,17,0,0,13,13,6,31,2732,106,0,16,0,0,47,6,7,1068,128,1,3,14,0,0,0,0,166,163,0,11,0,156,doc_good
0,11,0,8095,31,284,89,0,2,16,15,6,33,5031,192,0,31,0,0,236,16,11,2500,224,1,23,31,0,0,0,0,462,194,0,28,0,186,docx_good
0,0,0,3270,0,98,0,0,0,0,4,1,0,45,68,0,32,0,2,118,0,0,2,37,0,1,0,0,0,0,0,93,2,0,4,0,26,WMF_good
0,15,1,9383,27,445,104,0,2,16,20,6,36,5858,212,1,33,0,0,364,7,31,2461,253,1,38,35,0,1,0,0,402,1475,0,19,0,188,docx_good
0,15,2,9246,29,357,90,0,1,16,17,6,33,5513,194,2,30,0,0,236,6,13,2286,248,1,46,30,0,1,0,0,238,318,0,16,0,186,doc_good
0,7,1,8357,27,669,76,0,0,15,16,5,32,4824,168,1,35,0,0,143,2,32,1664,203,1,77,24,0,1,0,0,5102,1426,0,9,0,188,pptx_good
0,0,0,3282,0,129,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,83,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,bmp_good
0,15,2,8667,27,367,81,0,1,16,17,6,32,4805,187,2,31,0,0,172,6,13,1711,204,1,23,21,0,2,0,0,229,261,0,15,0,184,doc_good
0,0,0,3280,0,131,1,1,0,0,4,1,0,63,85,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,101,4,0,6,0,35,jpg_good
0,0,0,3270,0,128,1,1,0,0,4,1,0,63,82,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,tif_good
0,15,2,7884,21,262,90,0,2,16,17,6,33,4634,176,2,31,0,0,236,8,13,2304,247,1,25,30,0,2,0,0,352,250,0,19,0,180,docx_good
0,0,0,3273,0,124,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,tif_good
0,7,0,7964,31,238,62,0,0,15,13,5,30,4180,150,0,31,0,0,142,2,8,1531,201,1,13,23,0,0,0,0,1962,194,0,9,0,179,pptx_good
0,15,1,8161,27,408,90,0,2,16,19,9,36,4891,212,1,30,0,0,366,8,11,2408,248,1,26,35,0,1,0,0,461,222,0,23,0,188,docx_good
29,0,3,812,33,94,67,0,0,6,21,30,2,239,162,3,10,0,1,2219,0,9,191,132,0,1,24,0,0,0,0,8,6,0,8,65,60,pdf_good
0,19,1,9345,21,481,101,0,1,16,17,9,38,5847,203,1,36,0,0,365,15,31,2459,257,1,44,36,0,1,0,0,265,1037,0,23,0,195,doc_good
0,33,1,8246,27,409,93,0,2,16,16,6,36,4668,198,1,32,0,0,236,35,13,2315,236,1,54,31,0,1,0,0,1437,339,0,1027,0,187,docx_good
0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,8,tif_good
0,11,0,7662,31,282,79,0,1,16,15,6,33,3712,185,0,31,0,0,175,5,11,1566,166,1,16,21,0,0,0,0,227,231,0,14,0,186,doc_good
0,0,0,3280,0,125,1,1,0,0,4,1,0,63,85,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,101,4,0,6,0,35,bmp_good
0,11,1,7261,31,308,79,0,1,16,15,6,35,3717,187,1,30,0,0,176,6,11,1584,170,1,24,21,0,0,0,0,226,213,0,15,0,186,doc_good
0,17,2,7241,29,374,84,0,1,16,17,6,33,3814,196,2,31,0,0,175,6,13,1625,191,1,40,22,0,2,0,0,238,284,0,15,0,182,doc_good
0,5,0,4128,11,126,17,0,1,13,11,6,32,3310,107,0,17,0,0,51,271,7,1219,123,1,2,14,0,0,0,0,930,127,0,458,0,159,docx_good
0,12,3,9322,34,431,102,0,26,19,24,15,34,6547,250,3,35,0,0,248,47,18,2750,264,1,16,51,0,0,0,0,319,229,0,30,0,225,doc_good
0,17,1,8379,27,511,103,0,1,16,20,6,37,4904,211,1,36,0,0,300,349,33,2422,263,1,58,35,0,1,0,0,260,486,0,24,0,193,doc_good
0,0,0,3270,0,130,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,11,1,7911,21,255,66,0,1,16,17,6,32,4366,167,1,29,0,0,160,5,10,1497,168,1,10,20,0,0,0,0,223,180,0,13,0,179,doc_good
